Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
2130	FALCONARA MARITTIMA	22/01/18 10.53.00	22/01/18 11.03.00	10.0
2130	SENIGALLIA	22/01/18 11.03.00	22/01/18 11.11.30	8.5
2130	MAROTTA MONDOLFO	22/01/18 11.10.00	22/01/18 11.18.30	8.5
2130	FANO	22/01/18 11.19.00	22/01/18 11.26.30	7.5
2130	PESARO	22/01/18 11.27.00	22/01/18 11.35.00	8.0
2130	CATTOLICA S.GIOVANNI GABICCE	22/01/18 11.38.00	22/01/18 11.46.00	8.0
2130	RICCIONE	22/01/18 11.48.00	22/01/18 11.53.30	5.5
2130	RIMINI	22/01/18 11.58.00	22/01/18 12.02.00	4.0
11416	RIMINI	22/01/18 05.25.00	22/01/18 05.26.00	1.0
11416	CESENA	22/01/18 05.41.00	22/01/18 05.40.00	-1.0
2128	ANCONA	22/01/18 08.45.00	22/01/18 08.50.30	5.5
2128	FALCONARA MARITTIMA	22/01/18 08.53.00	22/01/18 08.58.00	5.0
2128	SENIGALLIA	22/01/18 09.03.00	22/01/18 09.07.30	4.5
2128	MAROTTA MONDOLFO	22/01/18 09.10.00	22/01/18 09.15.30	5.5
2128	FANO	22/01/18 09.19.00	22/01/18 09.24.30	5.5
2128	PESARO	22/01/18 09.27.00	22/01/18 09.36.30	9.5
2128	CATTOLICA S.GIOVANNI GABICCE	22/01/18 09.38.00	22/01/18 09.48.00	10.0
2128	RICCIONE	22/01/18 09.48.00	22/01/18 09.55.00	7.0
2128	RIMINI	22/01/18 09.58.00	22/01/18 10.08.30	10.5
2128	RIMINIFIERA	22/01/18 10.03.00	22/01/18 10.21.00	18.0
2128	CESENA	22/01/18 10.16.00	22/01/18 10.41.00	25.0
610	LECCE	22/01/18 08.20.00	22/01/18 08.21.30	1.5
610	BRINDISI	22/01/18 08.40.00	22/01/18 08.40.00	0.0
610	OSTUNI	22/01/18 09.02.00	22/01/18 09.02.00	0.0
610	FASANO	22/01/18 09.15.00	22/01/18 09.14.30	-0.5
610	MONOPOLI	22/01/18 09.25.00	22/01/18 09.25.00	0.0
610	BARI CENTRALE	22/01/18 09.51.00	22/01/18 09.50.00	-1.0
610	MOLFETTA	22/01/18 10.14.00	22/01/18 10.11.00	-3.0
610	BISCEGLIE	22/01/18 10.22.00	22/01/18 10.21.30	-0.5
610	TRANI	22/01/18 10.31.00	22/01/18 10.30.00	-1.0
610	BARLETTA	22/01/18 10.41.00	22/01/18 10.40.00	-1.0
610	FOGGIA	22/01/18 11.15.00	22/01/18 11.12.00	-3.0
610	SAN SEVERO	22/01/18 11.33.00	22/01/18 11.32.00	-1.0
610	TERMOLI	22/01/18 12.04.00	22/01/18 12.03.30	-0.5
610	VASTO S.SALVO	22/01/18 12.20.00	22/01/18 12.19.00	-1.0
610	PESCARA	22/01/18 13.00.00	22/01/18 13.02.30	2.5
610	GIULIANOVA	22/01/18 13.23.00	22/01/18 13.27.30	4.5
610	S.BENEDETTO DEL TRONTO	22/01/18 13.39.00	22/01/18 13.40.30	1.5
610	PORTO S. GIORGIO FERMO	22/01/18 13.58.00	22/01/18 13.54.00	-4.0
610	CIVITANOVA MARCHE	22/01/18 14.08.00	22/01/18 14.08.00	0.0
610	ANCONA	22/01/18 14.33.00	22/01/18 14.31.30	-1.5
610	SENIGALLIA	22/01/18 14.52.00	22/01/18 14.50.00	-2.0
610	FANO	22/01/18 15.05.00	22/01/18 15.05.00	0.0
610	PESARO	22/01/18 15.15.00	22/01/18 15.15.00	0.0
610	RICCIONE	22/01/18 15.32.00	22/01/18 15.31.00	-1.0
610	RIMINI	22/01/18 15.45.00	22/01/18 15.40.30	-4.5
610	CESENA	22/01/18 16.05.00	22/01/18 16.01.30	-3.5
610	FORLI`	22/01/18 16.17.00	22/01/18 16.16.00	-1.0
610	FAENZA	22/01/18 16.27.00	22/01/18 16.29.30	2.5
610	BOLOGNA C.LE	22/01/18 17.00.00	22/01/18 17.01.00	1.0
2136	ANCONA	22/01/18 16.45.00	22/01/18 16.47.00	2.0
2136	FALCONARA MARITTIMA	22/01/18 16.53.00	22/01/18 16.56.30	3.5
2136	SENIGALLIA	22/01/18 17.03.00	22/01/18 17.11.30	8.5
2136	MAROTTA MONDOLFO	22/01/18 17.10.00	22/01/18 17.18.00	8.0
2136	FANO	22/01/18 17.19.00	22/01/18 17.25.30	6.5
2136	PESARO	22/01/18 17.27.00	22/01/18 17.35.00	8.0
2136	CATTOLICA S.GIOVANNI GABICCE	22/01/18 17.38.00	22/01/18 17.46.00	8.0
2136	RICCIONE	22/01/18 17.48.00	22/01/18 17.52.00	4.0
2136	RIMINI	22/01/18 17.58.00	22/01/18 17.59.30	1.5
8802	ANCONA	22/01/18 05.00.00	22/01/18 05.04.00	4.0
8802	PESARO	22/01/18 05.26.00	22/01/18 05.29.30	3.5
8802	RIMINI	22/01/18 05.48.00	22/01/18 05.50.00	2.0
8802	CESENA	22/01/18 06.06.00	22/01/18 06.07.00	1.0
8802	FORLI`	22/01/18 06.19.00	22/01/18 06.19.00	0.0
8802	FAENZA	22/01/18 06.28.00	22/01/18 06.30.00	2.0
8802	BOLOGNA C.LE	22/01/18 07.01.00	22/01/18 06.56.00	-5.0
8802	MODENA	22/01/18 07.23.00	22/01/18 07.28.00	5.0
8802	REGGIO EMILIA	22/01/18 07.36.00	22/01/18 07.42.30	6.5
8802	PARMA	22/01/18 07.51.00	22/01/18 07.58.30	7.5
8802	PIACENZA	22/01/18 08.22.00	22/01/18 08.24.30	2.5
8802	MILANO ROGOREDO	22/01/18 08.56.00	22/01/18 08.57.30	1.5
8802	MILANO CENTRALE	22/01/18 09.10.00	22/01/18 09.11.30	1.5
8824	LECCE	22/01/18 11.03.00	22/01/18 11.04.30	1.5
8824	BRINDISI	22/01/18 11.24.00	22/01/18 11.23.30	-0.5
8824	BARI CENTRALE	22/01/18 12.26.00	22/01/18 12.22.00	-4.0
8824	BARLETTA	22/01/18 13.00.00	22/01/18 12.57.30	-2.5
8824	FOGGIA	22/01/18 13.33.00	22/01/18 13.29.30	-3.5
8824	TERMOLI	22/01/18 14.20.00	22/01/18 14.16.00	-4.0
8824	PESCARA	22/01/18 15.08.00	22/01/18 15.19.00	11.0
8824	S.BENEDETTO DEL TRONTO	22/01/18 15.41.00	22/01/18 15.51.30	10.5
8824	ANCONA	22/01/18 16.22.00	22/01/18 16.32.00	10.0
8824	PESARO	22/01/18 16.53.00	22/01/18 17.01.00	8.0
8824	RIMINI	22/01/18 17.15.00	22/01/18 17.19.00	4.0
11520	RIMINI	22/01/18 05.35.00	22/01/18 05.36.30	1.5
11520	SANTARCANGELO DI ROMAGNA	22/01/18 05.42.00	22/01/18 05.45.00	3.0
604	PESCARA	22/01/18 07.10.00	22/01/18 07.12.00	2.0
604	GIULIANOVA	22/01/18 07.29.00	22/01/18 07.33.00	4.0
604	S.BENEDETTO DEL TRONTO	22/01/18 07.43.00	22/01/18 07.49.30	6.5
604	PORTO S. GIORGIO FERMO	22/01/18 07.58.00	22/01/18 08.06.00	8.0
604	CIVITANOVA MARCHE	22/01/18 08.08.00	22/01/18 08.18.30	10.5
604	ANCONA	22/01/18 08.33.00	22/01/18 08.44.00	11.0
604	SENIGALLIA	22/01/18 08.52.00	22/01/18 09.00.30	8.5
604	FANO	22/01/18 09.05.00	22/01/18 09.15.00	10.0
604	PESARO	22/01/18 09.15.00	22/01/18 09.29.30	14.5
604	RICCIONE	22/01/18 09.32.00	22/01/18 09.47.00	15.0
604	RIMINI	22/01/18 09.45.00	22/01/18 09.57.30	12.5
604	CESENA	22/01/18 10.07.00	22/01/18 10.16.00	9.0
604	FORLI`	22/01/18 10.19.00	22/01/18 10.28.00	9.0
604	FAENZA	22/01/18 10.29.00	22/01/18 10.39.30	10.5
604	BOLOGNA C.LE	22/01/18 11.01.00	22/01/18 11.14.00	13.0
604	MODENA	22/01/18 11.34.00	22/01/18 12.06.30	32.5
604	REGGIO EMILIA	22/01/18 11.59.00	22/01/18 12.22.30	23.5
604	PARMA	22/01/18 12.16.00	22/01/18 12.43.00	27.0
604	FIDENZA	22/01/18 12.28.00	22/01/18 12.55.30	27.5
604	PIACENZA	22/01/18 12.50.00	22/01/18 13.16.00	26.0
604	LODI	22/01/18 13.12.00	22/01/18 13.39.00	27.0
604	MILANO ROGOREDO	22/01/18 13.32.00	22/01/18 13.56.30	24.5
604	MILANO CENTRALE	22/01/18 13.45.00	22/01/18 14.09.30	24.5
8822	TARANTO	22/01/18 10.10.00	22/01/18 10.10.30	0.5
8822	GIOIA DEL COLLE	22/01/18 10.39.00	22/01/18 10.38.30	-0.5
8822	BARI CENTRALE	22/01/18 11.15.00	22/01/18 11.07.30	-7.5
8822	BARLETTA	22/01/18 12.00.00	22/01/18 11.57.00	-3.0
8822	FOGGIA	22/01/18 12.33.00	22/01/18 12.28.30	-4.5
8822	TERMOLI	22/01/18 13.20.00	22/01/18 13.19.00	-1.0
8822	PESCARA	22/01/18 14.08.00	22/01/18 14.16.30	8.5
8822	ANCONA	22/01/18 15.19.00	22/01/18 15.22.30	3.5
8822	PESARO	22/01/18 15.53.00	22/01/18 15.51.00	-2.0
8822	RIMINI	22/01/18 16.15.00	22/01/18 16.11.30	-3.5
606	BARI CENTRALE	22/01/18 05.55.00	22/01/18 05.55.30	0.5
606	MOLFETTA	22/01/18 06.14.00	22/01/18 06.11.00	-3.0
606	BISCEGLIE	22/01/18 06.22.00	22/01/18 06.21.30	-0.5
606	TRANI	22/01/18 06.31.00	22/01/18 06.29.30	-1.5
11532	RIMINI	22/01/18 10.41.00	22/01/18 10.42.30	1.5
11532	RIMINIFIERA	22/01/18 10.44.00	22/01/18 10.51.00	7.0
11532	SANTARCANGELO DI ROMAGNA	22/01/18 10.48.00	22/01/18 10.56.00	8.0
9806	BARI CENTRALE	22/01/18 06.35.00	22/01/18 06.37.00	2.0
9806	FOGGIA	22/01/18 07.34.00	22/01/18 07.35.30	1.5
9806	TERMOLI	22/01/18 08.20.00	22/01/18 08.23.00	3.0
9806	PESCARA	22/01/18 09.08.00	22/01/18 09.16.30	8.5
9806	ANCONA	22/01/18 10.19.00	22/01/18 10.35.00	16.0
9806	RIMINI	22/01/18 11.13.00	22/01/18 11.22.00	9.0
9806	BOLOGNA C.LE	22/01/18 12.12.00	22/01/18 12.16.00	4.0
9806	MILANO CENTRALE	22/01/18 13.20.00	22/01/18 13.21.00	1.0
